start_ns,end_ns,stage,bytes
186856084838242,186856085006312,pty_engine_feed,7
186856085037172,186856085058942,graphics_map_pointer,2457600
186856085065502,186856085084552,engine_render_unmap,2457600
186856085097852,186856086528580,gl_texture_swap,2457600
186856088841196,186856094927347,event_wait,0
186856094943597,186856094958847,graphics_map_pointer,14513408
186856094960717,186856094974487,engine_render_unmap,14513408
186856095023537,186856096033845,gl_texture_swap,14513408
186856096041745,186856100343149,event_wait,0
186856100349809,186856145115080,event_wait,0
186856145131850,186856145289140,pty_engine_feed,4
186856145302240,186856145326680,graphics_map_pointer,14513408
186856145328240,186856145335340,engine_render_unmap,14513408
186856145349860,186856146158879,gl_texture_swap,14513408
186856146171859,186856146277499,pty_engine_feed,4
186856146283449,186856146323769,event_wait,0
186856146326599,186856146346179,pty_engine_feed,4
186856146350069,186856146376019,event_wait,0
186856146378699,186856146406329,pty_engine_feed,4
186856146409849,186856146433128,event_wait,0
186856146435608,186856146454268,pty_engine_feed,4
186856146457278,186856146478958,event_wait,0
186856146481658,186856146499428,pty_engine_feed,4
186856146502188,186856146523948,event_wait,0
186856146526458,186856146543878,pty_engine_feed,4
186856146546688,186856146567908,event_wait,0
186856146570278,186856146588478,pty_engine_feed,4
186856146591368,186856146615108,event_wait,0
186856146617548,186856146635378,pty_engine_feed,4
186856146638078,186856146656468,event_wait,0
186856146659018,186856146677398,pty_engine_feed,4
186856146680198,186856146699488,event_wait,0
186856146701818,186856146719218,pty_engine_feed,4
186856146721998,186856146741678,event_wait,0
186856146744108,186856146762268,pty_engine_feed,4
186856146764948,186856146784328,event_wait,0
186856146786818,186856146804518,pty_engine_feed,4
186856146807158,186856146825898,event_wait,0
186856146828528,186856146846178,pty_engine_feed,4
186856146849188,186856146868598,event_wait,0
186856146871098,186856147063998,pty_engine_feed,4
186856147072877,186856147096867,event_wait,0
186856147100127,186856147122867,pty_engine_feed,4
186856147126107,186856147146707,event_wait,0
186856147149207,186856147167927,pty_engine_feed,4
186856147170767,186856147191857,event_wait,0
186856147194287,186856147211877,pty_engine_feed,4
186856147214917,186856147234047,event_wait,0
186856147236597,186856147255017,pty_engine_feed,4
186856147257767,186856147277097,event_wait,0
186856147279537,186856147297797,pty_engine_feed,4
186856147300467,186856147319397,event_wait,0
186856147322017,186856147339787,pty_engine_feed,4
186856147342777,186856147361527,event_wait,0
186856147363947,186856147382027,pty_engine_feed,4
186856147384797,186856147402927,event_wait,0
186856147405287,186856147423927,pty_engine_feed,4
186856147426587,186856147446497,event_wait,0
186856147448887,186856147467017,pty_engine_feed,4
186856147469757,186856147488937,event_wait,0
186856147491367,186856147508947,pty_engine_feed,4
186856147511727,186856147529847,event_wait,0
186856147532377,186856147549917,pty_engine_feed,4
186856147552617,186856147572137,event_wait,0
186856147574667,186856147592717,pty_engine_feed,4
186856147595587,186856147614437,event_wait,0
186856147616927,186856147634807,pty_engine_feed,4
186856147637647,186856147657507,event_wait,0
186856147660177,186856147677827,pty_engine_feed,4
186856147680557,186856147698717,event_wait,0
186856147701117,186856147719017,pty_engine_feed,4
186856147721557,186856147740166,event_wait,0
186856147742626,186856147844046,pty_engine_feed,4
186856147851386,186856147872346,event_wait,0
186856147875426,186856147894976,pty_engine_feed,4
186856147897776,186856147917006,event_wait,0
186856147919396,186856147938026,pty_engine_feed,4
186856147941046,186856147959806,event_wait,0
186856147962196,186856147979936,pty_engine_feed,4
186856147982466,186856148002156,event_wait,0
186856148004636,186856148023096,pty_engine_feed,4
186856148026236,186856148045196,event_wait,0
186856148047726,186856148065996,pty_engine_feed,4
186856148068616,186856148091356,event_wait,0
186856148099166,186856148117326,pty_engine_feed,4
186856148126166,186856148144526,event_wait,0
186856148146996,186856148165226,pty_engine_feed,4
186856148168276,186856149411114,event_wait,0
186856149419524,186856149516474,pty_engine_feed,4
186856149522144,186856149548794,event_wait,0
186856149551434,186856149572764,pty_engine_feed,4
186856149576414,186856149600324,event_wait,0
186856149602774,186856149621534,pty_engine_feed,4
186856149624694,186856149646554,event_wait,0
186856149648994,186856149666764,pty_engine_feed,4
186856149669864,186856149690044,event_wait,0
186856149692444,186856149710653,pty_engine_feed,4
186856149713153,186856149732943,event_wait,0
186856149735393,186856149753773,pty_engine_feed,4
186856149756543,186856149777513,event_wait,0
186856149779993,186856149798563,pty_engine_feed,4
186856149801223,186856149820443,event_wait,0
186856149822903,186856149841773,pty_engine_feed,4
186856149844743,186856149863583,event_wait,0
186856149866243,186856149884553,pty_engine_feed,4
186856149887293,186856149905923,event_wait,0
186856149908543,186856149926563,pty_engine_feed,4
186856149929413,186856149947673,event_wait,0
186856149950133,186856149968263,pty_engine_feed,4
186856149971203,186856149989493,event_wait,0
186856149991923,186856150011463,pty_engine_feed,4
186856150014233,186856150033483,event_wait,0
186856150036013,186856150053613,pty_engine_feed,4
186856150056553,186856150075153,event_wait,0
186856150077513,186856150095583,pty_engine_feed,4
186856150098503,186856150116593,event_wait,0
186856150119173,186856150137403,pty_engine_feed,4
186856150140493,186856150158753,event_wait,0
186856150161113,186856150179453,pty_engine_feed,4
186856150182343,186856150200923,event_wait,0
186856150203443,186856150221383,pty_engine_feed,4
186856150224073,186856150243793,event_wait,0
186856150246333,186856150264173,pty_engine_feed,4
186856150267013,186856150285253,event_wait,0
186856150287603,186856150305743,pty_engine_feed,4
186856150308423,186856150326203,event_wait,0
186856150328693,186856150346573,pty_engine_feed,4
186856150349132,186856150367582,event_wait,0
186856150370152,186856150387462,pty_engine_feed,4
186856150390302,186856150410652,event_wait,0
186856150413312,186856150431372,pty_engine_feed,4
186856150434472,186856150453492,event_wait,0
186856150456042,186856150474532,pty_engine_feed,4
186856150477292,186856150495282,event_wait,0
186856150497732,186856150515312,pty_engine_feed,4
186856150518072,186856150536122,event_wait,0
186856150538552,186856150664292,pty_engine_feed,4
186856150673002,186856150695272,event_wait,0
186856150698372,186856150717372,pty_engine_feed,4
186856150720492,186856150740312,event_wait,0
186856150742812,186856150761272,pty_engine_feed,4
186856150764112,186856150784122,event_wait,0
186856150786522,186856150804202,pty_engine_feed,4
186856150807102,186856150826702,event_wait,0
186856150829332,186856150847342,pty_engine_feed,4
186856150850142,186856150869292,event_wait,0
186856150871872,186856150890312,pty_engine_feed,4
186856150893572,186856150912162,event_wait,0
186856150914682,186856150933302,pty_engine_feed,4
186856150936012,186856150955252,event_wait,0
186856150957772,186856150975212,pty_engine_feed,4
186856150977912,186856150997032,event_wait,0
186856151000242,186856151018361,pty_engine_feed,4
186856151021201,186856151039281,event_wait,0
186856151041691,186856151060101,pty_engine_feed,4
186856151062811,186856151081211,event_wait,0
186856151083571,186856151102101,pty_engine_feed,4
186856151104921,186856151122481,event_wait,0
186856151125061,186856151143611,pty_engine_feed,4
186856151146301,186856151165151,event_wait,0
186856151167571,186856151184851,pty_engine_feed,4
186856151187941,186856151206661,event_wait,0
186856151209271,186856151226721,pty_engine_feed,4
186856151229691,186856151248861,event_wait,0
186856151251381,186856151270031,pty_engine_feed,4
186856151272821,186856151290751,event_wait,0
186856151293171,186856151311441,pty_engine_feed,4
186856151314341,186856151333441,event_wait,0
186856151336111,186856151353691,pty_engine_feed,4
186856151356431,186856151376231,event_wait,0
186856151381891,186856151399701,pty_engine_feed,4
186856151405071,186856151424191,event_wait,0
186856151426831,186856151445111,pty_engine_feed,4
